constitucion;capitulo;titulo_capitulo;nro_articulo;texto;texto_clean;Topic 0;Topic 1;Topic 2;Topic 3;Topic 4;Topic 5;Topic 6;max_topic
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;en el caso del numero  la cuestion podra ser planteada por cualquiera de las partes o por el juez que conoce del asunto correspondera a cualquiera de las salas del tribunal declarar sin ulterior recurso la admisibilidad de la cuestion siempre que verifique la existencia de una gestion pendiente ante el tribunal ordinario o especial que la aplicacion del precepto legal impugnado pueda resultar decisivo en la resolucion de un asunto que la impugnacion este fundada razonablemente y se cumplan los demas requisitos que establezca la ley a esta misma sala le correspondera resolver la suspension del procedimiento en que se ha originado la accion de inaplicabilidad por inconstitucionalidad;caso numero   cuestion podra planteada cualquiera partes juez conoce asunto correspondera cualquiera salas tribunal declarar ulterior recurso admisibilidad cuestion siempre verifique existencia gestion pendiente tribunal ordinario especial aplicacion precepto legal impugnado pueda resultar decisivo resolucion asunto impugnacion fundada razonablemente cumplan demas requisitos establezca ley misma sala correspondera resolver suspension procedimiento originado accion inaplicabilidad inconstitucionalidad;0.0026034187271952156;0.002604009588772079;0.40732221533237517;0.002601792137696764;0.5796499932897986;0.0026068040849346295;0.0026117668392274633;4
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;en el caso del numero  una vez resuelta en sentencia previa la declaracion de inaplicabilidad de un precepto legal conforme al numero  de este articulo habra accion publica para requerir al tribunal la declaracion de inconstitucionalidad sin perjuicio de la facultad de este para declararla de oficio correspondera a la ley organica constitucional respectiva establecer los requisitos de admisibilidad en el caso de que se ejerza la accion publica como asimismo regular el procedimiento que debera seguirse para actuar de oficio;caso numero   vez resuelta sentencia previa declaracion inaplicabilidad precepto legal conforme numero   articulo habra accion publica requerir tribunal declaracion inconstitucionalidad perjuicio facultad declararla oficio correspondera ley organica constitucional respectiva establecer requisitos admisibilidad caso ejerza accion publica asimismo regular procedimiento debera seguirse actuar oficio;0.0032599404339342716;0.0032547512612107416;0.3795387822746462;0.003257496307641029;0.04485316762068816;0.21955616977833484;0.34627969232354466;2
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;en los casos del numero  la cuestion podra promoverse por cualquiera de las camaras o por una cuarta parte de sus miembros en ejercicio dentro de los treinta dias siguientes a la publicacion del texto impugnado o dentro de los sesenta dias siguientes a la fecha en que el presidente de la republica debio efectuar la promulgacion de la ley si el tribunal acogiera el reclamo promulgara en su fallo la ley que no lo haya sido o rectificara la promulgacion incorrecta;casos numero   cuestion podra promoverse cualquiera camaras cuarta parte miembros ejercicio dentro treinta dias siguientes publicacion texto impugnado dentro sesenta dias siguientes fecha presidente republica debio efectuar promulgacion ley si tribunal acogiera reclamo promulgara fallo ley sido rectificara promulgacion incorrecta;0.0034906099726797627;0.0034898225984579807;0.0034916892649298047;0.0034878184884309434;0.0034865363035836323;0.0035010787330444536;0.9790524446388734;6
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;en el caso del numero  el tribunal solo podra conocer de la materia a requerimiento del senado;caso numero   tribunal solo podra conocer materia requerimiento senado;0.014324198766395171;0.014314832852875188;0.014331967574478575;0.014304599542574892;0.014307800273081126;0.01431419087981691;0.9141024101107781;6
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;habra accion publica para requerir al tribunal respecto de las atribuciones que se le confieren por los numeros  y  de este articulo;habra accion publica requerir tribunal respecto atribuciones confieren numeros     articulo;0.31144268416015497;0.01299856972553174;0.32250901741942617;0.31393666632484746;0.013014786656853983;0.013035147061436396;0.013063128651749125;2
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;sin embargo si en el caso del numero  la persona afectada fuera el presidente de la republica o el presidente electo el requerimiento debera formularse por la camara de diputados o por la cuarta parte de sus miembros en ejercicio;embargo si caso numero   persona afectada presidente republica presidente electo requerimiento debera formularse camara diputados cuarta parte miembros ejercicio;0.007158062556121946;0.15108084993982146;0.007153524698100594;0.007150344777708298;0.007145011877646341;0.007148812700468215;0.8131633934501331;6
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;en el caso del numero  el requerimiento debera ser deducido por cualquiera de las autoridades o tribunales en conflicto;caso numero   requerimiento debera deducido cualquiera autoridades tribunales conflicto;0.014313123017445514;0.014301563886507523;0.7187751232456722;0.014305105816180838;0.014313767242778325;0.014319839170933664;0.20967147762048202;2
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;en el caso del numero  el tribunal solo podra conocer de la materia a requerimiento del presidente de la republica o de no menos de diez parlamentarios en ejercicio;caso numero   tribunal solo podra conocer materia requerimiento presidente republica menos diez parlamentarios ejercicio;0.009559209038438316;0.009540560363954044;0.00954444963207865;0.009535593478362848;0.009537566377341065;0.09665721147958574;0.8556254096302394;6
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;en el caso del numero  el tribunal solo podra conocer de la materia a requerimiento de cualquiera de las camaras efectuado dentro de los treinta dias siguientes a la publicacion o notificacion del texto impugnado en el caso de vicios que no se refieran a decretos que excedan la potestad reglamentaria autonoma del presidente de la republica tambien podra una cuarta parte de los miembros en ejercicio deducir dicho requerimiento;caso numero   tribunal solo podra conocer materia requerimiento cualquiera camaras efectuado dentro treinta dias siguientes publicacion notificacion texto impugnado caso vicios refieran decretos excedan potestad reglamentaria autonoma presidente republica tambien podra cuarta parte miembros ejercicio deducir dicho requerimiento;0.003669864012447759;0.003692084143989953;0.0036702405154102192;0.003665313778432654;0.2865353954426807;0.003677799086693295;0.6950893030203454;6
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;el tribunal constitucional podra apreciar en conciencia los hechos cuando conozca de las atribuciones indicadas en los numeros   y  como asimismo cuando conozca de las causales de cesacion en el cargo de parlamentario;tribunal constitucional podra apreciar conciencia hechos conozca atribuciones indicadas numeros      asimismo conozca causales cesacion cargo parlamentario;0.2855902470855963;0.008412258815959469;0.6722384126722414;0.008412811537316245;0.008415839913339789;0.008453781733112717;0.008476648242434087;2
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 93;en los casos de los numerales   y en el caso del numeral  cuando sea requerido por una parte correspondera a una sala del tribunal pronunciarse sin ulterior recurso de su admisibilidad;casos numerales    caso numeral   requerido parte correspondera sala tribunal pronunciarse ulterior recurso admisibilidad;0.010217662095819178;0.01021794124806519;0.9386339989766148;0.010222275744444053;0.010226878679038117;0.01023685761130079;0.010244385644717798;2
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 94;contra las resoluciones del tribunal constitucional no procedera recurso alguno sin perjuicio de que puede el mismo tribunal conforme a la ley rectificar los errores de hecho en que hubiere incurrido;resoluciones tribunal constitucional procedera recurso alguno perjuicio puede mismo tribunal conforme ley rectificar errores hecho hubiere incurrido;0.007955059926679392;0.007955833240454246;0.409633459879777;0.007945687475083923;0.007968725159589676;0.007975132005139109;0.5505661023132764;6
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 94;las disposiciones que el tribunal declare inconstitucionales no podran convertirse en ley en el proyecto o decreto con fuerza de ley de que se trate;disposiciones tribunal declare inconstitucionales podran convertirse ley proyecto decreto fuerza ley trate;0.01101371100795282;0.011009562592591527;0.2813735568206352;0.010999774874875135;0.011003306063198824;0.26036425332333984;0.4142358353174067;6
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 94;en el caso del   del articulo  el decreto supremo impugnado quedara sin efecto de pleno derecho con el solo merito de la sentencia del tribunal que acoja el reclamo no obstante el precepto declarado inconstitucional en conformidad a lo dispuesto en los numerales   o  del articulo  se entendera derogado desde la publicacion en el diario oficial de la sentencia que acoja el reclamo la que no producira efecto retroactivo;caso    articulo   decreto supremo impugnado quedara efecto pleno derecho solo merito sentencia tribunal acoja reclamo obstante precepto declarado inconstitucional conformidad dispuesto numerales      articulo   entendera derogado publicacion diario oficial sentencia acoja reclamo producira efecto retroactivo;0.004086170126201701;0.004090239007846343;0.13928535271893625;0.0040879883702057565;0.004082933946424458;0.004091295530880322;0.8402760202995052;6
Vigente;Capítulo VIII;TRIBUNAL CONSTITUCIONAL;Artículo 94;las sentencias que declaren la inconstitucionalidad de todo o parte de una ley de un decreto con fuerza de ley de un decreto supremo o auto acordado en su caso se publicaran en el diario oficial dentro de los tres dias siguientes a su dictacion;sentencias declaren inconstitucionalidad parte ley decreto fuerza ley decreto supremo auto acordado caso publicaran diario oficial dentro tres dias siguientes dictacion;0.006501945860474797;0.006510024754346438;0.0065054207374208506;0.006500484082606605;0.006499414981444839;0.554373687786029;0.41310902179767744;5
Vigente;Capítulo IX;SERVICIO ELECTORAL Y JUSTICIA ELECTORAL;Artículo 94 bis;un organismo autonomo con personalidad juridica y patrimonio propios denominado servicio electoral ejercera la administracion supervigilancia y fiscalizacion de los procesos electorales y plebiscitarios del cumplimiento de las normas sobre transparencia limite y control del gasto electoral de las normas sobre los partidos politicos y las demas funciones que senale una ley organica constitucional;organismo autonomo personalidad juridica patrimonio propios denominado servicio electoral ejercera administracion supervigilancia fiscalizacion procesos electorales plebiscitarios cumplimiento normas transparencia limite control gasto electoral normas partidos politicos demas funciones senale ley organica constitucional;0.0043516140339947785;0.0043500936417444555;0.004352027522321161;0.5615446474432956;0.004342738945150433;0.31462981494493086;0.1064290634685629;3
Vigente;Capítulo IX;SERVICIO ELECTORAL Y JUSTICIA ELECTORAL;Artículo 94 bis;la direccion superior del servicio electoral correspondera a un consejo directivo el que ejercera de forma exclusiva las atribuciones que le encomienden la constitucion y las leyes dicho consejo estara integrado por cinco consejeros designados por el presidente de la republica previo acuerdo del senado adoptado por los dos tercios de sus miembros en ejercicio los consejeros duraran diez anos en sus cargos no podran ser designados para un nuevo periodo y se renovaran por parcialidades cada dos anos;direccion superior servicio electoral correspondera consejo directivo ejercera forma exclusiva atribuciones encomienden constitucion leyes dicho consejo estara integrado cinco consejeros designados presidente republica previo acuerdo senado adoptado dos tercios miembros ejercicio consejeros duraran diez anos cargos podran designados nuevo periodo renovaran parcialidades cada dos anos;0.22946205089202248;0.0031082911384290083;0.0031085640763548173;0.0031127739153247263;0.0031097285588092445;0.0031137339776958605;0.7549848574413639;6
